Price,Close,High,Low,Open,Volume,Symbol,Security,GICS Sector,GICS Sub-Industry,Headquarters Location,Date Added,CIK,Founded
2010-01-25,23.882591247558594,24.3510356589365,23.56760321557017,24.326806758318746,421500,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-01-26,23.737215042114258,23.85836572433193,23.53529929241136,23.777599116351787,345000,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-01-27,23.64836311340332,23.745281769410244,23.29299111355799,23.64836311340332,209400,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-01-28,23.260692596435547,23.85836454156228,22.97801179326122,23.632218358527982,186700,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-01-29,22.79224395751953,23.583754682578018,22.79224395751953,23.349531728097816,374300,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-02-01,23.244529724121094,23.301065858526954,22.687242109774232,22.9133881878918,464400,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-02-02,23.688745498657227,23.769512071878058,23.131457837977166,23.236454845312526,371700,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-02-03,23.6806697845459,23.8098956914893,23.47067730063929,23.51913817111381,386000,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-02-04,23.664522171020508,24.93255420824197,23.65644689771824,24.93255420824197,1024800,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-02-05,23.438377380371094,23.79374794194844,22.824553400608362,23.704906071801453,924400,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-02-08,23.607982635498047,23.939124251298477,23.187997621143285,23.43029737888388,494000,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-02-09,23.664522171020508,24.036047903208154,23.607986014936344,23.793748110782808,330600,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-02-10,23.438377380371094,23.761442227484455,23.349533969729407,23.640293102378784,259700,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-02-11,23.86643409729004,23.88258772231395,23.284917460879512,23.438373817617716,306300,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-02-12,24.18142318725586,24.18142318725586,23.40606614552805,23.591828208470073,403800,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-02-16,24.48833656311035,24.48833656311035,24.044122626363784,24.229884706058197,201600,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-02-17,24.714475631713867,24.754858145129962,24.447947037882884,24.480252740516928,340600,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-02-18,25.231380462646484,25.304070222834664,24.609479865700617,24.779089819637772,305700,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-02-19,25.425216674804688,25.449447105854457,25.18291852628322,25.239454658238625,374100,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-02-22,25.457530975341797,25.64329304341796,25.15869507150644,25.570603270606505,221200,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-02-23,24.892160415649414,25.4413712153487,24.859854713575753,25.336375757991654,156300,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-02-24,24.95677947998047,25.02139244046575,24.738710160657213,24.90024333211766,123400,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-02-25,25.077930450439453,25.11023770332825,24.302574867043635,24.47218332322599,271600,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-02-26,25.03754997253418,25.174852727551734,24.762944462499064,25.029473158651413,232600,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-03-01,25.48984718322754,25.707916591474024,25.037556275397698,25.166782249063367,265100,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-03-02,25.659442901611328,25.76443836887242,25.3767606644548,25.473680860806333,329100,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-03-03,25.514070510864258,25.76444557240842,25.384844573261162,25.627142821143295,328400,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-03-04,25.304073333740234,25.651368555004048,25.126388087265582,25.522142641114407,381300,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-03-05,25.98250961303711,25.98250961303711,25.384840893628255,25.497913187517014,160300,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-03-08,26.087509155273438,26.087509155273438,25.820980479289954,25.90982542527727,301700,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-03-09,26.1924991607666,26.24096002739567,25.71597808904018,25.982505153029045,204400,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-03-10,26.378259658813477,26.386334928953936,26.03096450399753,26.135961501752828,241300,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-03-11,26.65286636352539,26.65286636352539,26.087501915374148,26.19249891827084,322000,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-03-12,26.491329193115234,26.65286230815009,26.289413569568644,26.65286230815009,399300,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-03-15,26.41864585876465,26.677097673166774,26.297498303819772,26.531718142441996,419800,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-03-16,26.305574417114258,26.47518284805935,26.16019488173596,26.418646704410985,291400,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-03-17,26.491329193115234,26.741705675468655,26.418639445398945,26.418639445398945,419300,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-03-18,26.079429626464844,26.63671578680562,26.0067398593779,26.59633326753259,511700,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-03-19,25.917903900146484,26.281352839797446,25.861367740755178,25.917903900146484,552900,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-03-22,26.22480583190918,26.30557086020369,25.699823905029845,25.699823905029845,197800,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-03-23,26.757877349853516,26.774030980355395,26.1278980842401,26.273277677767044,191000,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-03-24,26.297500610351562,26.709407262873984,26.23288611058942,26.6205638661955,268200,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-03-25,26.00674057006836,26.547873121289793,25.982508593051364,26.547873121289793,449100,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-03-26,26.507484436035156,26.53171332642839,25.974427280467264,26.095577894409644,371900,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-03-29,26.822477340698242,26.83055569299563,26.450953240723827,26.507489382850864,344300,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-03-30,26.992088317871094,27.13746786307595,26.72556120565483,26.74979010285932,288300,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-03-31,26.733642578125,27.185934942081634,26.725567304210447,26.975943929416925,233700,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-04-01,26.7820987701416,27.121318753897086,26.580183066783782,26.919403050539266,245200,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-04-05,27.145544052124023,27.210155466514895,26.74171269896773,26.798248841930516,239300,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-04-06,27.19399642944336,27.33937593411953,26.93554466134974,26.93554466134974,351200,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-04-07,27.08092498779297,27.250536469054076,26.83862683297621,27.250536469054076,331400,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-04-08,26.967864990234375,27.11324456546391,26.588262423691752,26.95978971649478,273200,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-04-09,27.202075958251953,27.218229579580857,26.741708533836995,27.056696447280046,351300,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-04-12,27.460533142089844,27.460533142089844,27.129391542145374,27.282846353489305,178700,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-04-13,27.671449661254883,27.679560715082278,27.29827929237645,27.59032364977637,219100,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-04-14,27.87425994873047,27.890485150968395,27.525425837217323,27.79313393754084,180300,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-04-15,27.995954513549805,28.125753084056523,27.64712336970964,27.74447152392917,160700,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-04-16,27.6957950592041,28.117641174212576,27.574110643782113,27.86615509758004,336100,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-04-19,27.241497039794922,27.94727643333998,26.973785800557007,27.614667469058617,934100,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-04-20,27.752573013305664,28.393454588152068,27.298279720465445,27.955383403221035,980700,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-04-21,28.198760986328125,28.239325548272657,27.744467601108656,27.84992989180957,395300,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-04-22,28.344785690307617,28.42591172226258,27.744468527049378,27.947278964974238,422400,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-04-23,28.25554847717285,28.531367670462824,28.158197249920857,28.27988473666518,464600,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-04-26,28.409692764282227,28.83153893930353,28.13387038425454,28.231218549369494,436400,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-04-27,27.849925994873047,28.563816384509213,27.76879997697724,28.223096393270293,361900,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-04-28,27.63088607788086,28.052732021204307,27.557874220485633,27.91481935961747,377500,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-04-29,28.08519744873047,28.158209353231676,27.75258834925666,27.75258834925666,327500,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-04-30,27.257720947265625,28.19065017657735,27.257720947265625,28.12574935261337,494600,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-05-03,27.914836883544922,27.97162357554088,27.379417291409727,27.411867713876735,640000,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-05-04,26.94133186340332,27.5416519883253,26.47892441493465,27.5416519883253,901300,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-05-05,27.087364196777344,27.45242363904698,26.430260295333984,26.543833656341874,721400,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-05-06,25.902950286865234,27.168488577926524,24.669862409722853,27.038690016892684,887000,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-05-07,25.051149368286133,25.789380926040746,24.791552206022207,25.789380926040746,705400,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-05-10,26.68174171447754,26.803429219632623,26.057085170988945,26.113871848156837,675300,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-05-11,26.746644973754883,27.127926541592092,26.365360311275584,26.365360311275584,486300,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-05-12,27.355073928833008,27.468647283375866,26.79531511766919,26.79531511766919,478500,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-05-13,27.411861419677734,27.58222145654824,27.071138251294816,27.217162024224365,503000,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-05-14,26.584392547607422,27.257721591621937,26.381582109888086,27.209049067139976,311600,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-05-17,26.746644973754883,26.99812796846073,26.121988373484534,26.762870182226564,474500,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-05-18,26.381582260131836,27.3145084221688,26.35724599775226,26.973788370287917,280000,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-05-19,25.68391990661621,26.30857657688074,25.35942343742724,26.211228409784656,329600,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-05-20,24.385929107666016,25.12415905314958,24.385929107666016,25.12415905314958,766400,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-05-21,24.410263061523438,24.45082452790211,23.858618453777254,23.980304400234026,1049100,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-05-24,24.337247848510742,24.78343010680522,24.272348582807535,24.36969825502262,400800,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-05-25,24.093873977661133,24.158773237946722,23.3231939078644,23.704476868627182,550700,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-05-26,24.26424217224121,24.75098756286943,24.04520651436037,24.19123028628093,948100,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-05-27,25.213397979736328,25.245848398179717,24.629304373645386,24.81588963773152,548300,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-05-28,24.77532196044922,25.22150427111341,24.661747071647582,25.148492395212617,513800,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-06-01,24.239896774291992,25.148487988905718,24.239896774291992,24.67796795294159,409900,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-06-02,24.970014572143555,24.970014572143555,24.110097445856663,24.418370090320387,344500,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-06-03,25.570343017578125,25.6352423025031,24.848336732051592,24.90512496026683,669700,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-06-04,24.110109329223633,25.010588356457514,24.01276116522715,24.98625054179781,408500,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-06-07,23.574684143066406,24.23179105572018,23.574684143066406,24.110103558866726,342000,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-06-08,23.501670837402344,23.801830938863496,23.1609492709992,23.64769458690665,328600,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-06-09,23.542240142822266,24.158784168139448,23.461115643931905,23.6558135128761,297000,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-06-10,24.629301071166992,24.66986254146133,24.012757129303424,24.012757129303424,432600,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-06-11,25.026811599731445,25.067373073655972,24.32914310751805,24.434605415435495,441000,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-06-14,25.41620445251465,25.80560012861744,25.083595452428405,25.197168804461498,741100,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-06-15,26.357248306274414,26.42214604318464,25.464880440283466,25.464880440283466,476300,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-06-16,26.073307037353516,26.34101827653758,25.992184107405176,26.097643297409736,568900,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-06-17,25.756929397583008,26.227451168069447,25.57845674304479,26.1300999154323,273100,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-06-18,25.610902786254883,25.919175529626745,25.586566523102984,25.773151761431745,262400,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-06-21,25.513553619384766,26.21122201851448,25.367529857025445,26.04085889933415,362200,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-06-22,24.74287223815918,25.80559844858112,24.70231077145116,25.570339156497226,261100,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-06-23,24.70231056213379,24.897008385859873,24.369701586519966,24.791546097599436,311900,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-06-24,24.75910186767578,25.002473806050627,24.35348093883701,24.613078085722456,559000,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-06-25,24.864561080932617,25.01869745754873,24.52383946001966,24.759100326819038,724700,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-06-28,24.467058181762695,25.043040796613116,24.4264967013783,24.905129597056366,368700,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-06-29,23.453001022338867,24.110106466929217,23.290752038511652,24.08577020247982,429700,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-06-30,23.17717933654785,23.761274457059624,23.112280050637768,23.37998979843199,367300,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-07-01,22.877012252807617,23.128496699221103,22.3415929553748,23.120384098069643,520500,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-07-02,22.593080520629883,23.0230376097672,22.511956045236968,22.96625094118836,403900,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-07-06,22.6904354095459,23.063607488540715,22.49573753902209,23.014933407740045,665100,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-07-07,23.32320213317871,23.331314736990507,22.657984093821142,22.763444848732554,238600,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-07-08,23.517900466918945,23.688262055832364,23.22585291296508,23.526013070897775,253200,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-07-09,23.753158569335938,23.753158569335938,23.347537701639553,23.420549581610565,271900,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-07-12,23.86672592163086,24.467044469338067,23.64769033674135,24.33724594806734,555100,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-07-13,24.828903198242188,24.90228924160648,24.20104551845897,24.20919969608282,570700,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-07-14,24.812585830688477,24.885971847397855,24.478272445790093,24.796277481364214,418100,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
2010-07-15,24.682126998901367,24.869668387250115,24.404891226885784,24.763667206303026,257200,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",2019-08-09,832101,1988
